EUI,latitude,longitude,month,daytime_hour,temperature,humidity,solar_irradiation,pressure
BE7A00000000313C,45.17667,19.151683,7,11,29.3,47.9,622,99950.0
BE7A00000000313C,45.17667,19.151683,7,12,29.6,47.5,852,99950.0
BE7A00000000313C,45.17667,19.151683,7,12,29.3,47.3,677,99940.0
BE7A00000000313C,45.17667,19.151683,7,13,29.2,46.5,562,99920.0
BE7A00000000313C,45.17667,19.151683,7,13,28.4,50.0,510,99910.0
BE7A00000000313C,45.17667,19.151683,7,13,29.8,47.1,833,99870.0
BE7A00000000313C,45.17667,19.151683,7,14,28.9,47.0,394,99900.0
BE7A00000000313C,45.17667,19.151683,7,14,28.1,49.0,443,99920.0
BE7A00000000313C,45.17667,19.151683,7,14,29.6,45.5,649,99900.0
BE7A00000000313C,45.17667,19.151683,7,15,30.7,41.6,709,99890.0
BE7A00000000313C,45.17667,19.151683,7,15,29.5,42.3,432,99920.0
BE7A00000000313C,45.17667,19.151683,7,15,30.4,42.2,770,99900.0
BE7A00000000313C,45.17667,19.151683,7,15,30.3,43.2,629,99900.0
BE7A00000000313C,45.17667,19.151683,7,15,29.2,45.0,381,99930.0
BE7A00000000313C,45.17667,19.151683,7,15,28.9,46.6,487,99900.0
BE7A00000000313C,45.17667,19.151683,7,16,29.0,48.3,544,99870.0
BE7A00000000313C,45.17667,19.151683,7,16,28.7,48.9,514,99860.0
BE7A00000000313C,45.17667,19.151683,7,16,27.8,53.2,514,99880.0
BE7A00000000313C,45.17667,19.151683,7,16,28.1,53.0,511,99910.0
BE7A00000000313C,45.17667,19.151683,7,17,28.0,53.2,444,99920.0
BE7A00000000313C,45.17667,19.151683,7,17,27.2,55.3,304,99950.0
BE7A00000000313C,45.17667,19.151683,7,17,27.0,55.5,229,99960.0
BE7A00000000313C,45.17667,19.151683,7,17,26.6,55.6,140,99990.0
BE7A00000000313C,45.17667,19.151683,7,17,25.9,56.9,98,100020.0
BE7A00000000313C,45.17667,19.151683,7,18,25.5,58.1,53,100030.0
BE7A00000000313C,45.17667,19.151683,7,18,25.4,58.8,69,100020.0
BE7A00000000313C,45.17667,19.151683,7,18,24.9,60.9,52,100060.0
BE7A00000000313C,45.17667,19.151683,7,18,24.7,61.7,27,100060.0
BE7A00000000313C,45.17667,19.151683,7,19,22.0,78.7,28,100070.0
BE7A00000000313C,45.17667,19.151683,7,20,21.7,87.6,0,100130.0
BE7A00000000313C,45.17667,19.151683,7,21,21.3,86.8,0,100140.0
BE7A00000000313C,45.17667,19.151683,7,22,20.3,84.5,0,100190.0
BE7A00000000313C,45.17667,19.151683,7,23,19.3,89.2,0,100200.0
BE7A00000000313C,45.17667,19.151683,7,23,19.0,90.1,0,100230.0
BE7A00000000313C,45.17667,19.151683,7,23,18.6,90.5,0,100250.0
BE7A00000000313C,45.17667,19.151683,7,0,18.5,90.9,0,100260.0
BE7A00000000313C,45.17667,19.151683,7,0,18.4,90.8,0,100250.0
BE7A00000000313C,45.17667,19.151683,7,0,18.4,89.7,0,100240.0
BE7A00000000313C,45.17667,19.151683,7,0,17.9,90.6,0,100250.0
BE7A00000000313C,45.17667,19.151683,7,0,17.8,89.9,0,100240.0
BE7A00000000313C,45.17667,19.151683,7,1,17.9,90.0,0,100240.0
BE7A00000000313C,45.17667,19.151683,7,1,17.9,90.1,0,100250.0
BE7A00000000313C,45.17667,19.151683,7,1,18.1,89.7,0,100240.0
BE7A00000000313C,45.17667,19.151683,7,2,17.1,92.1,0,100250.0
BE7A00000000313C,45.17667,19.151683,7,2,16.9,91.5,0,100240.0
BE7A00000000313C,45.17667,19.151683,7,2,16.6,92.2,0,100250.0
BE7A00000000313C,45.17667,19.151683,7,2,16.5,93.1,0,100250.0
BE7A00000000313C,45.17667,19.151683,7,3,16.4,94.3,0,100250.0
BE7A00000000313C,45.17667,19.151683,7,4,15.7,94.5,0,100230.0
BE7A00000000313C,45.17667,19.151683,7,4,15.8,93.9,0,100230.0
BE7A00000000313C,45.17667,19.151683,7,4,15.7,95.1,0,100230.0
BE7A00000000313C,45.17667,19.151683,7,5,14.4,96.7,5,100240.0
BE7A00000000313C,45.17667,19.151683,7,5,14.4,95.2,16,100250.0
BE7A00000000313C,45.17667,19.151683,7,6,15.6,95.3,97,100250.0
BE7A00000000313C,45.17667,19.151683,7,7,16.9,99.1,191,100250.0
BE7A00000000313C,45.17667,19.151683,7,7,17.2,99.8,201,100240.0
BE7A00000000313C,45.17667,19.151683,7,7,17.6,100.0,255,100240.0
BE7A00000000313C,45.17667,19.151683,7,7,18.0,100.0,270,100250.0
BE7A00000000313C,45.17667,19.151683,7,7,18.4,99.2,289,100260.0
BE7A00000000313C,45.17667,19.151683,7,8,19.9,92.0,366,100260.0
BE7A00000000313C,45.17667,19.151683,7,8,20.6,88.2,392,100260.0
BE7A00000000313C,45.17667,19.151683,7,8,21.3,84.5,420,100260.0
BE7A00000000313C,45.17667,19.151683,7,8,21.9,80.6,448,100260.0
BE7A00000000313C,45.17667,19.151683,7,8,22.3,76.9,478,100270.0
BE7A00000000313C,45.17667,19.151683,7,9,24.0,64.2,591,100270.0
BE7A00000000313C,45.17667,19.151683,7,9,24.1,60.4,622,100260.0
BE7A00000000313C,45.17667,19.151683,7,9,24.3,57.9,646,100260.0
BE7A00000000313C,45.17667,19.151683,7,10,25.1,52.3,700,100250.0
BE7A00000000313C,45.17667,19.151683,7,10,25.2,50.2,726,100250.0
BE7A00000000313C,45.17667,19.151683,7,10,25.5,48.0,747,100240.0
BE7A00000000313C,45.17667,19.151683,7,10,25.9,47.7,739,100240.0
BE7A00000000313C,45.17667,19.151683,7,10,26.8,44.4,796,100230.0
BE7A00000000313C,45.17667,19.151683,7,11,26.6,42.7,828,100230.0
BE7A00000000313C,45.17667,19.151683,7,11,26.4,42.7,776,100220.0
BE7A00000000313C,45.17667,19.151683,7,11,27.3,41.6,850,100210.0
BE7A00000000313C,45.17667,19.151683,7,11,27.1,40.5,851,100210.0
BE7A00000000313C,45.17667,19.151683,7,11,27.4,40.2,890,100200.0
BE7A00000000313C,45.17667,19.151683,7,12,27.5,38.3,890,100190.0
BE7A00000000313C,45.17667,19.151683,7,12,27.7,37.6,901,100180.0
BE7A00000000313C,45.17667,19.151683,7,12,27.4,36.2,910,100180.0
BE7A00000000313C,45.17667,19.151683,7,12,27.8,35.5,915,100170.0
BE7A00000000313C,45.17667,19.151683,7,12,27.8,34.1,750,100180.0
BE7A00000000313C,45.17667,19.151683,7,12,28.2,32.1,931,100170.0
BE7A00000000313C,45.17667,19.151683,7,13,28.2,32.1,802,100160.0
BE7A00000000313C,45.17667,19.151683,7,13,28.4,31.0,903,100150.0
BE7A00000000313C,45.17667,19.151683,7,13,28.8,30.2,920,100150.0
BE7A00000000313C,45.17667,19.151683,7,13,28.2,30.5,664,100150.0
BE7A00000000313C,45.17667,19.151683,7,14,28.8,29.6,872,100130.0
BE7A00000000313C,45.17667,19.151683,7,14,28.3,30.1,532,100160.0
BE7A00000000313C,45.17667,19.151683,7,14,28.1,29.8,630,100150.0
BE7A00000000313C,45.17667,19.151683,7,14,28.1,30.2,596,100150.0
BE7A00000000313C,45.17667,19.151683,7,15,28.3,28.5,564,100150.0
BE7A00000000313C,45.17667,19.151683,7,15,28.9,27.5,742,100130.0
BE7A00000000313C,45.17667,19.151683,7,15,28.3,27.2,584,100150.0
BE7A00000000313C,45.17667,19.151683,7,15,28.7,26.3,656,100130.0
BE7A00000000313C,45.17667,19.151683,7,16,28.8,26.6,546,100140.0
BE7A00000000313C,45.17667,19.151683,7,16,27.8,27.2,383,100140.0
BE7A00000000313C,45.17667,19.151683,7,17,27.9,27.1,353,100130.0
BE7A00000000313C,45.17667,19.151683,7,18,27.2,28.8,261,100120.0
BE7A00000000313C,45.17667,19.151683,7,18,27.0,28.8,156,100120.0
BE7A00000000313C,45.17667,19.151683,8,4,13.4,78.8,0,100210.0
BE7A00000000313C,45.17667,19.151683,8,7,17.6,75.5,240,100200.0
BE7A00000000313C,45.17667,19.151683,8,9,25.6,47.1,593,100190.0
BE7A00000000313C,45.17667,19.151683,8,10,27.7,41.4,733,100190.0
BE7A00000000313C,45.17667,19.151683,8,10,28.3,39.7,760,100190.0
BE7A00000000313C,45.17667,19.151683,8,10,28.4,38.9,786,100190.0
BE7A00000000313C,45.17667,19.151683,8,11,29.2,36.2,826,100190.0
BE7A00000000313C,45.17667,19.151683,8,6,18.5,74.4,71,100300.0
BE7A00000000313C,45.17667,19.151683,8,12,30.6,36.2,860,100340.0
BE7A00000000313C,45.17667,19.151683,8,18,31.7,28.3,138,100230.0
BE7A00000000313C,45.17667,19.151683,8,20,23.8,44.5,0,100320.0
BE7A00000000313C,45.17667,19.151683,8,21,22.8,48.3,0,100330.0
BE7A00000000313C,45.17667,19.151683,8,23,21.0,54.2,0,100360.0
BE7A00000000313C,45.17667,19.151683,8,0,20.3,56.2,0,100380.0
BE7A00000000313C,45.17667,19.151683,8,0,20.0,57.3,0,100380.0
BE7A00000000313C,45.17667,19.151683,8,18,33.7,22.8,179,100190.0
BE7A00000000313C,45.17667,19.151683,8,22,22.6,45.2,0,100280.0
BE7A00000000313C,45.17667,19.151683,8,23,21.1,51.5,0,100290.0
BE7A00000000313C,45.17667,19.151683,8,0,20.3,52.6,0,100300.0
BE7A00000000313C,45.17667,19.151683,8,1,20.1,52.2,0,100300.0
BE7A00000000313C,45.17667,19.151683,8,1,20.9,49.1,0,100300.0
BE7A00000000313C,45.17667,19.151683,8,3,21.9,46.3,0,100280.0
BE7A00000000313C,45.17667,19.151683,8,6,17.2,65.8,22,100250.0
BE7A00000000313C,45.17667,19.151683,8,6,18.4,64.9,116,100240.0
BE7A00000000313C,45.17667,19.151683,8,7,19.7,62.4,172,100230.0
BE7A00000000313C,45.17667,19.151683,8,7,22.7,54.3,280,100200.0
BE7A00000000313C,45.17667,19.151683,8,7,23.7,52.0,266,100200.0
BE7A00000000313C,45.17667,19.151683,8,8,24.2,51.3,349,100200.0
BE7A00000000313C,45.17667,19.151683,8,12,36.6,21.5,863,100140.0
BE7A00000000313C,45.17667,19.151683,8,19,29.6,33.5,10,99960.0
BE7A00000000313C,45.17667,19.151683,8,20,29.1,33.6,4,99970.0
BE7A00000000313C,45.17667,19.151683,8,20,28.4,34.8,1,99960.0
BE7A00000000313C,45.17667,19.151683,8,20,27.6,36.1,0,99970.0
BE7A00000000313C,45.17667,19.151683,8,20,27.0,37.6,0,99980.0
BE7A00000000313C,45.17667,19.151683,8,21,25.9,39.0,0,100000.0
BE7A00000000313C,45.17667,19.151683,8,21,25.5,39.7,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,21,25.5,38.9,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,21,25.3,39.5,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,22,24.1,43.5,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,23,23.5,45.0,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,23,23.0,46.2,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,23,23.2,46.6,0,100020.0
BE7A00000000313C,45.17667,19.151683,8,0,23.0,46.7,0,100030.0
BE7A00000000313C,45.17667,19.151683,8,0,21.9,51.1,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,1,21.3,53.1,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,1,21.2,53.2,0,100000.0
BE7A00000000313C,45.17667,19.151683,8,1,21.4,52.6,0,99990.0
BE7A00000000313C,45.17667,19.151683,8,1,21.6,52.2,0,99980.0
BE7A00000000313C,45.17667,19.151683,8,2,21.3,53.3,0,99990.0
BE7A00000000313C,45.17667,19.151683,8,2,20.1,58.4,0,100000.0
BE7A00000000313C,45.17667,19.151683,8,2,19.7,59.9,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,2,19.3,60.7,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,3,19.4,60.2,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,3,19.3,60.9,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,3,18.9,62.4,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,3,18.3,65.0,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,4,18.0,65.9,0,100000.0
BE7A00000000313C,45.17667,19.151683,8,4,17.9,66.3,0,100000.0
BE7A00000000313C,45.17667,19.151683,8,5,17.7,67.8,0,99990.0
BE7A00000000313C,45.17667,19.151683,8,5,17.6,68.0,0,99990.0
BE7A00000000313C,45.17667,19.151683,8,5,17.5,68.5,3,99990.0
BE7A00000000313C,45.17667,19.151683,8,6,19.4,65.0,72,100030.0
BE7A00000000313C,45.17667,19.151683,8,7,21.9,59.5,195,100040.0
BE7A00000000313C,45.17667,19.151683,8,7,23.7,54.4,252,100040.0
BE7A00000000313C,45.17667,19.151683,8,7,25.6,51.1,283,100040.0
BE7A00000000313C,45.17667,19.151683,8,8,28.9,43.7,491,100040.0
BE7A00000000313C,45.17667,19.151683,8,10,34.2,22.6,716,100060.0
BE7A00000000313C,45.17667,19.151683,8,10,35.0,19.9,773,100080.0
BE7A00000000313C,45.17667,19.151683,8,12,35.6,22.6,848,100070.0
BE7A00000000313C,45.17667,19.151683,8,12,36.1,21.4,864,100060.0
BE7A00000000313C,45.17667,19.151683,8,13,36.8,21.0,857,100030.0
BE7A00000000313C,45.17667,19.151683,8,13,36.4,21.0,845,100020.0
BE7A00000000313C,45.17667,19.151683,8,15,36.8,23.2,383,99980.0
BE7A00000000313C,45.17667,19.151683,8,17,36.1,25.8,425,99910.0
BE7A00000000313C,45.17667,19.151683,8,17,35.3,26.9,130,99950.0
BE7A00000000313C,45.17667,19.151683,8,18,34.6,28.0,154,99940.0
BE7A00000000313C,45.17667,19.151683,8,18,33.8,29.6,88,99940.0
BE7A00000000313C,45.17667,19.151683,8,19,32.6,32.6,30,99960.0
BE7A00000000313C,45.17667,19.151683,8,19,32.2,34.4,15,99980.0
BE7A00000000313C,45.17667,19.151683,8,19,31.9,35.7,7,99980.0
BE7A00000000313C,45.17667,19.151683,8,20,31.1,38.9,0,100010.0
BE7A00000000313C,45.17667,19.151683,8,20,30.7,40.4,0,100020.0
BE7A00000000313C,45.17667,19.151683,8,20,30.3,41.6,0,100040.0
BE7A00000000313C,45.17667,19.151683,8,20,29.4,43.0,0,100080.0
BE7A00000000313C,45.17667,19.151683,8,21,28.1,45.6,0,100140.0
BE7A00000000313C,45.17667,19.151683,8,22,27.5,47.0,0,100160.0
BE7A00000000313C,45.17667,19.151683,8,22,26.9,48.6,0,100180.0
BE7A00000000313C,45.17667,19.151683,8,23,25.9,51.0,0,100210.0
BE7A00000000313C,45.17667,19.151683,8,0,24.8,53.7,0,100230.0
BE7A00000000313C,45.17667,19.151683,8,0,24.7,53.8,0,100240.0
BE7A00000000313C,45.17667,19.151683,8,0,24.4,54.2,0,100230.0
BE7A00000000313C,45.17667,19.151683,8,0,24.2,54.5,0,100230.0
BE7A00000000313C,45.17667,19.151683,8,0,24.0,55.1,0,100240.0
BE7A00000000313C,45.17667,19.151683,8,1,23.6,56.2,0,100250.0
BE7A00000000313C,45.17667,19.151683,8,1,23.1,58.4,0,100280.0
BE7A00000000313C,45.17667,19.151683,8,1,22.9,59.0,0,100300.0
BE7A00000000313C,45.17667,19.151683,8,2,22.3,60.5,0,100300.0
BE7A00000000313C,45.17667,19.151683,8,2,21.4,62.7,0,100340.0
BE7A00000000313C,45.17667,19.151683,8,2,21.3,63.3,0,100340.0
BE7A00000000313C,45.17667,19.151683,8,3,20.9,64.4,0,100350.0
BE7A00000000313C,45.17667,19.151683,8,3,20.8,64.5,0,100360.0
BE7A00000000313C,45.17667,19.151683,8,3,20.8,64.7,0,100360.0
BE7A00000000313C,45.17667,19.151683,8,3,20.7,65.0,0,100350.0
BE7A00000000313C,45.17667,19.151683,8,5,19.9,69.0,4,100420.0
BE7A00000000313C,45.17667,19.151683,8,6,19.7,70.0,19,100430.0
BE7A00000000313C,45.17667,19.151683,8,6,19.6,70.2,36,100450.0
BE7A00000000313C,45.17667,19.151683,8,6,19.7,70.1,80,100470.0
BE7A00000000313C,45.17667,19.151683,8,7,19.9,69.1,86,100480.0
BE7A00000000313C,45.17667,19.151683,8,7,20.1,68.1,103,100470.0
BE7A00000000313C,45.17667,19.151683,8,7,20.3,67.6,120,100490.0
BE7A00000000313C,45.17667,19.151683,8,7,20.5,67.1,162,100500.0
BE7A00000000313C,45.17667,19.151683,8,8,21.0,65.8,196,100510.0
BE7A00000000313C,45.17667,19.151683,8,8,21.2,65.2,236,100510.0
BE7A00000000313C,45.17667,19.151683,8,8,22.4,62.8,412,100490.0
BE7A00000000313C,45.17667,19.151683,8,8,22.9,61.7,420,100490.0
BE7A00000000313C,45.17667,19.151683,8,9,22.5,61.6,160,100510.0
BE7A00000000313C,45.17667,19.151683,8,11,27.4,49.2,797,100460.0
BE7A00000000313C,45.17667,19.151683,8,12,28.1,47.9,822,100420.0
BE7A00000000313C,45.17667,19.151683,8,12,28.8,45.6,827,100410.0
BE7A00000000313C,45.17667,19.151683,8,12,28.7,46.4,816,100390.0
BE7A00000000313C,45.17667,19.151683,8,13,29.4,44.1,812,100370.0
BE7A00000000313C,45.17667,19.151683,8,13,29.7,44.2,807,100360.0
BE7A00000000313C,45.17667,19.151683,8,13,30.1,42.9,778,100340.0
BE7A00000000313C,45.17667,19.151683,8,14,30.4,42.7,669,100320.0
BE7A00000000313C,45.17667,19.151683,8,14,30.8,42.2,706,100290.0
BE7A00000000313C,45.17667,19.151683,8,15,31.1,40.6,694,100280.0
BE7A00000000313C,45.17667,19.151683,8,15,31.8,39.3,588,100220.0
BE7A00000000313C,45.17667,19.151683,8,17,32.0,37.5,405,100170.0
BE7A00000000313C,45.17667,19.151683,8,17,31.7,37.5,322,100160.0
BE7A00000000313C,45.17667,19.151683,8,17,31.6,37.5,261,100170.0
BE7A00000000313C,45.17667,19.151683,8,19,28.5,42.3,13,100240.0
BE7A00000000313C,45.17667,19.151683,8,1,22.8,53.8,0,100340.0
BE7A00000000313C,45.17667,19.151683,8,2,22.7,53.9,0,100330.0
BE7A00000000313C,45.17667,19.151683,8,2,22.2,55.0,0,100330.0
BE7A00000000313C,45.17667,19.151683,8,4,19.4,64.2,0,100380.0
BE7A00000000313C,45.17667,19.151683,8,7,21.6,51.7,117,100460.0
BE7A00000000313C,45.17667,19.151683,8,7,21.8,50.5,237,100460.0
BE7A00000000313C,45.17667,19.151683,8,7,22.0,50.0,294,100460.0
BE7A00000000313C,45.17667,19.151683,8,8,23.5,46.4,385,100480.0
BE7A00000000313C,45.17667,19.151683,8,10,28.1,40.4,756,100490.0
BE7A00000000313C,45.17667,19.151683,8,13,33.1,33.7,828,100340.0
BE7A00000000313C,45.17667,19.151683,8,18,31.4,35.0,27,100310.0
BE7A00000000313C,45.17667,19.151683,8,18,28.5,45.5,14,100350.0
BE7A00000000313C,45.17667,19.151683,8,18,27.1,50.2,4,100410.0
BE7A00000000313C,45.17667,19.151683,8,19,21.5,89.8,1,100450.0
BE7A00000000313C,45.17667,19.151683,8,20,21.7,89.5,0,100430.0
BE7A00000000313C,45.17667,19.151683,8,21,22.0,88.0,0,100490.0
BE7A00000000313C,45.17667,19.151683,8,21,21.9,87.4,0,100510.0
BE7A00000000313C,45.17667,19.151683,8,21,21.7,87.8,0,100530.0
BE7A00000000313C,45.17667,19.151683,8,21,21.6,88.0,0,100540.0
BE7A00000000313C,45.17667,19.151683,8,21,21.7,86.1,0,100530.0
BE7A00000000313C,45.17667,19.151683,8,22,21.7,83.6,0,100520.0
BE7A00000000313C,45.17667,19.151683,8,23,20.8,85.2,0,100560.0
BE7A00000000313C,45.17667,19.151683,8,1,20.5,81.3,0,100670.0
BE7A00000000313C,45.17667,19.151683,8,1,19.9,83.9,0,100690.0
BE7A00000000313C,45.17667,19.151683,8,2,19.5,83.2,0,100710.0
BE7A00000000313C,45.17667,19.151683,8,2,19.3,80.9,0,100730.0
BE7A00000000313C,45.17667,19.151683,8,4,18.6,86.8,0,100760.0
BE7A00000000313C,45.17667,19.151683,8,4,17.9,89.7,0,100750.0
BE7A00000000313C,45.17667,19.151683,8,4,17.7,89.7,0,100740.0
BE7A00000000313C,45.17667,19.151683,8,4,17.6,89.8,0,100730.0
BE7A00000000313C,45.17667,19.151683,8,5,17.6,90.0,0,100710.0
BE7A00000000313C,45.17667,19.151683,8,5,17.6,90.1,0,100710.0
BE7A00000000313C,45.17667,19.151683,8,5,17.7,89.7,0,100700.0
BE7A00000000313C,45.17667,19.151683,8,5,17.7,89.8,3,100700.0
BE7A00000000313C,45.17667,19.151683,8,5,17.8,89.5,6,100690.0
BE7A00000000313C,45.17667,19.151683,8,6,17.8,89.7,12,100690.0
BE7A00000000313C,45.17667,19.151683,8,6,17.8,89.9,22,100690.0
BE7A00000000313C,45.17667,19.151683,8,6,17.8,90.1,28,100690.0
BE7A00000000313C,45.17667,19.151683,8,6,17.8,90.3,40,100700.0
BE7A00000000313C,45.17667,19.151683,8,6,17.8,90.8,53,100700.0
BE7A00000000313C,45.17667,19.151683,8,7,17.9,91.5,88,100710.0
BE7A00000000313C,45.17667,19.151683,8,7,18.2,91.3,104,100720.0
BE7A00000000313C,45.17667,19.151683,8,7,18.4,91.6,114,100740.0
BE7A00000000313C,45.17667,19.151683,8,7,18.5,91.6,125,100740.0
BE7A00000000313C,45.17667,19.151683,8,8,18.7,91.7,146,100750.0
BE7A00000000313C,45.17667,19.151683,8,8,18.9,91.3,189,100740.0
BE7A00000000313C,45.17667,19.151683,8,11,22.8,76.3,204,100820.0
BE7A00000000313C,45.17667,19.151683,8,11,22.3,78.2,289,100820.0
BE7A00000000313C,45.17667,19.151683,8,11,22.5,78.6,455,100820.0
BE7A00000000313C,45.17667,19.151683,8,11,22.2,79.9,371,100820.0
BE7A00000000313C,45.17667,19.151683,8,12,22.6,78.7,432,100810.0
BE7A00000000313C,45.17667,19.151683,8,12,22.2,79.3,312,100820.0
BE7A00000000313C,45.17667,19.151683,8,12,22.2,79.7,354,100810.0
BE7A00000000313C,45.17667,19.151683,8,12,22.1,79.1,244,100820.0
BE7A00000000313C,45.17667,19.151683,8,12,21.9,79.6,318,100810.0
BE7A00000000313C,45.17667,19.151683,8,12,21.9,79.6,349,100810.0
BE7A00000000313C,45.17667,19.151683,8,13,22.4,78.2,415,100800.0
BE7A00000000313C,45.17667,19.151683,8,13,22.9,76.4,440,100780.0
BE7A00000000313C,45.17667,19.151683,8,13,22.6,76.6,281,100790.0
BE7A00000000313C,45.17667,19.151683,8,14,22.2,77.4,231,100790.0
BE7A00000000313C,45.17667,19.151683,8,15,22.0,78.1,269,100760.0
BE7A00000000313C,45.17667,19.151683,8,15,22.0,78.0,356,100750.0
BE7A00000000313C,45.17667,19.151683,8,15,22.7,75.5,402,100730.0
BE7A00000000313C,45.17667,19.151683,8,16,23.1,74.6,377,100710.0
BE7A00000000313C,45.17667,19.151683,8,16,23.2,72.2,216,100720.0
BE7A00000000313C,45.17667,19.151683,8,16,23.1,72.0,188,100720.0
BE7A00000000313C,45.17667,19.151683,8,17,23.1,72.3,225,100690.0
BE7A00000000313C,45.17667,19.151683,8,17,22.9,72.6,154,100680.0
BE7A00000000313C,45.17667,19.151683,8,17,23.0,72.2,182,100680.0
BE7A00000000313C,45.17667,19.151683,8,18,23.1,72.7,110,100680.0
BE7A00000000313C,45.17667,19.151683,8,18,22.8,73.1,68,100700.0
BE7A00000000313C,45.17667,19.151683,8,18,22.6,73.7,63,100720.0
BE7A00000000313C,45.17667,19.151683,8,18,22.5,74.6,56,100730.0
BE7A00000000313C,45.17667,19.151683,8,19,22.5,75.5,46,100730.0
BE7A00000000313C,45.17667,19.151683,8,19,22.2,77.6,24,100740.0
BE7A00000000313C,45.17667,19.151683,8,19,21.9,79.5,6,100740.0
BE7A00000000313C,45.17667,19.151683,8,20,21.1,83.8,0,100750.0
BE7A00000000313C,45.17667,19.151683,8,20,21.0,84.5,0,100760.0
BE7A00000000313C,45.17667,19.151683,8,20,20.7,85.8,0,100780.0
BE7A00000000313C,45.17667,19.151683,8,21,20.6,85.9,0,100790.0
BE7A00000000313C,45.17667,19.151683,8,21,20.5,86.4,0,100790.0
BE7A00000000313C,45.17667,19.151683,8,21,20.4,87.0,0,100790.0
BE7A00000000313C,45.17667,19.151683,8,21,20.2,87.3,0,100780.0
BE7A00000000313C,45.17667,19.151683,8,22,20.1,87.6,0,100780.0
BE7A00000000313C,45.17667,19.151683,8,22,20.1,87.5,0,100760.0
BE7A00000000313C,45.17667,19.151683,8,22,20.1,87.7,0,100760.0
BE7A00000000313C,45.17667,19.151683,8,22,20.1,87.8,0,100760.0
BE7A00000000313C,45.17667,19.151683,8,22,20.1,87.0,0,100750.0
BE7A00000000313C,45.17667,19.151683,8,22,20.2,86.0,0,100750.0
BE7A00000000313C,45.17667,19.151683,8,1,19.2,92.6,0,100760.0
BE7A00000000313C,45.17667,19.151683,8,2,19.1,93.1,0,100730.0
BE7A00000000313C,45.17667,19.151683,8,2,19.1,93.0,0,100720.0
BE7A00000000313C,45.17667,19.151683,8,2,19.1,93.2,0,100730.0
BE7A00000000313C,45.17667,19.151683,8,3,19.0,92.4,0,100720.0
BE7A00000000313C,45.17667,19.151683,8,3,19.0,92.2,0,100720.0
BE7A00000000313C,45.17667,19.151683,8,3,19.1,92.2,0,100720.0
BE7A00000000313C,45.17667,19.151683,8,3,19.2,92.6,0,100720.0
BE7A00000000313C,45.17667,19.151683,8,4,19.3,92.8,0,100720.0
BE7A00000000313C,45.17667,19.151683,8,4,19.3,92.4,0,100720.0
BE7A00000000313C,45.17667,19.151683,8,4,19.4,92.4,0,100710.0
BE7A00000000313C,45.17667,19.151683,8,4,19.6,90.0,0,100710.0
BE7A00000000313C,45.17667,19.151683,8,5,19.7,81.7,0,100710.0
BE7A00000000313C,45.17667,19.151683,8,6,18.4,85.3,14,100810.0
BE7A00000000313C,45.17667,19.151683,8,7,17.3,89.3,18,100800.0
BE7A00000000313C,45.17667,19.151683,8,7,16.9,91.2,22,100800.0
BE7A00000000313C,45.17667,19.151683,8,7,16.6,91.5,29,100810.0
BE7A00000000313C,45.17667,19.151683,8,7,16.6,92.5,40,100820.0
BE7A00000000313C,45.17667,19.151683,8,7,16.7,93.9,51,100820.0
BE7A00000000313C,45.17667,19.151683,8,8,16.5,94.1,50,100820.0
BE7A00000000313C,45.17667,19.151683,8,8,16.5,94.4,54,100810.0
BE7A00000000313C,45.17667,19.151683,8,8,16.4,94.5,72,100810.0
BE7A00000000313C,45.17667,19.151683,8,8,16.4,93.9,81,100810.0
BE7A00000000313C,45.17667,19.151683,8,9,17.0,93.8,136,100820.0
BE7A00000000313C,45.17667,19.151683,8,9,17.4,93.4,188,100820.0
BE7A00000000313C,45.17667,19.151683,8,12,25.4,61.0,649,100740.0
BE7A00000000313C,45.17667,19.151683,8,13,24.4,63.6,389,100750.0
BE7A00000000313C,45.17667,19.151683,8,13,23.8,62.6,415,100740.0
BE7A00000000313C,45.17667,19.151683,8,13,24.0,62.3,410,100740.0
BE7A00000000313C,45.17667,19.151683,8,14,24.3,61.8,469,100730.0
BE7A00000000313C,45.17667,19.151683,8,14,23.9,63.2,377,100730.0
BE7A00000000313C,45.17667,19.151683,8,14,24.0,63.5,413,100720.0
BE7A00000000313C,45.17667,19.151683,8,14,23.8,63.6,388,100720.0
BE7A00000000313C,45.17667,19.151683,8,14,23.9,63.9,404,100700.0
BE7A00000000313C,45.17667,19.151683,8,15,24.3,61.2,285,100680.0
BE7A00000000313C,45.17667,19.151683,8,15,25.4,55.4,419,100640.0
BE7A00000000313C,45.17667,19.151683,8,16,26.3,53.2,583,100620.0
